면허번호,업종명,사업자구분,업체명,주사무소 우편번호,주사무소 주소,주사무소 상세주소,팩스번호,관할관청,면허상태
190259,화물주선업,법인,(주)오티에스이사,07372,서울특별시 영등포구 도영로7길 15,"에이-207호(도림동,쌍용플래티넘시티1단지)",,영등포구,정상
30073,화물주선업,법인,(주)우정로지스,06212,서울특별시 강남구 선릉로89길 16,능현오피스텔 1314호 (역삼동),,강남구,정상
110155,화물주선업,법인,㈜대창양회,02055,서울특별시 중랑구 신내역로3길 40-36,"에이동 716호 (신내동, 신내데시앙플렉스)",,중랑구,정상
210149,화물주선업,개인,딜리버리365,06654,서울특별시 서초구 효령로55길 27,"806호 (서초동, 로젠빌오피스텔)",,서초구,정상
240262,화물주선업,법인,홈플러스(주),07567,서울특별시 강서구 화곡로 398, (등촌동),,강서구,정상
140122,화물주선업,법인,(주)신성코리아,03980,서울특별시 마포구 성미산로 161,(연남동),,마포구,정상
220807,화물주선업,법인,(주)동림,05542,서울특별시 송파구 방이동,22번지 대우유토피아1810호,,송파구,정상
150595,화물주선업,개인,신라물류,06696,서울특별시 서초구 효령로 92,214호 (방배동),,서초구,정상
220809,화물주선업,법인,진영로지스(주),448-833,경기도 용인시 수지구 신봉동,33외7필지 센트럴500상가 223호,,타기관,정상
220828,화물주선업,법인,주식회사 단우로지스틱스,06604,서울특별시 서초구 서초중앙로24길 15,"5층(서초동,단우빌딩)",,서초구,정상
160209,화물주선업,법인,알파쉬핑(주),07791,서울특별시 강서구 강서로 471,"641호(마곡동,엠코지니어스타)",,강서구,정상
140127,화물주선업,개인,전국이웃화물,06804,서울특별시 서초구 양재대로12길 36,지하1층 003-3호 (양재동),,서초구,정상
140140,화물주선업,법인,좋은하루이사(주),04019,서울특별시 마포구 희우정로 55,1층 (합정동),,마포구,정상
30076,화물주선업,개인,전국화물로지스,04382,서울특별시 용산구 한강대로40가길 10," (한강로2가, 201호)",,용산구,정상
240280,화물주선업,법인,(주)세종보관,12730,경기도 광주시 초월읍 산수로 790, ,,타기관,정상
240281,화물주선업,법인,삼합육운(주),05537,서울특별시 송파구 강동대로3길 22,502호 (풍납동),,송파구,정상
210156,화물주선업,개인,동아물류,08769,서울특별시 관악구 조원로10길 24,(신림동),,관악구,정상
160191,화물주선업,개인,수익스프레스,07767,서울특별시 강서구 월정로30길 60,1층3호 (화곡동),,강서구,정상
220796,화물주선업,법인,극동상운(주),06709,서울특별시 서초구 효령로 229,"509(서초동,서울빌딩)",,서초구,정상
160192,화물주선업,개인,드림익스프레스,07669,서울특별시 강서구 등촌동,515-26 2층,,강서구,정상
220829,화물주선업,법인,경봉실업(주),06647,서울특별시 서초구 반포대로 122,"213호(서초동,현대이에스에이2아파트)",,서초구,정상
200076,화물주선업,개인,그린탑이사,06705,서울특별시 서초구 효령로34길 79,"208호(방배동,삼익아파트)",,서초구,정상
240268,화물주선업,법인,그린웨이(주),05719,서울특별시 송파구 송파대로 260,"1521호(가락동, 제일오피스텔) (가락동)",,송파구,정상
250225,화물주선업,개인,백마익스프레스,05284,서울특별시 강동구 상암로81길 62,1층 (상일동),,강동구,정상
70053,화물주선업,개인,신한익스프레스,02138,서울특별시 중랑구 상봉동,110-24 상가 1층,,중랑구,정상
230396,화물주선업,법인,(주)케이원익스프레스,06222,서울특별시 강남구 언주로85길 23-10,"2층 (역삼동,대양빌딩)",,강남구,정상
60067,화물주선업,법인,(주)맨투맨퀵앤로지스,02628,서울특별시 동대문구 한천로14길 59,"1층 (장안동, 조흥빌딩)",,동대문구,정상
5116,화물주선업,개인,퀵서비스,04916,서울특별시 광진구 긴고랑로8길 53,1층(중곡동),,광진구,정상
190306,화물주선업,법인,(주)에이피로지스틱스,08513,서울특별시 금천구 가산로9길 54,(가산동),,금천구,정상
205230,화물주선업,법인,주식회사태성로지스,05364,서울특별시 강동구 풍성로67길 51,"103호 (둔촌동, 소망빌딩)",,강동구,정상
80067,화물주선업,개인,신용익스프레스,02708,서울특별시 성북구 솔샘로5길 3,1층(정릉동),,성북구,정상
230405,화물주선업,법인,(주)제이아이티로지넷,06252,서울특별시 강남구 강남대로 324,"309호 (역삼동, 역삼디오슈페움)",,강남구,정상
60068,화물주선업,법인,(주)번개퀵서비스,02635,서울특별시 동대문구 천호대로77가길 9-1,1층(장안동),,동대문구,정상
70041,화물주선업,법인,(주)토탈무빙서비스,02067,서울특별시 중랑구 봉화산로54길 36,씨동 지층 (신내동),,중랑구,정상
150584,화물주선업,법인,(주)에이스탑물류,08110,서울특별시 양천구 신정로 167,"제2동 제1층 제15호 (신정동,서부트럭터미널)",,양천구,정상
2008-1,화물주선업,법인,에이제이렌탈서비스(주),05836,서울특별시 송파구 정의로8길 9,"9층 (문정동,에이제이빌딩)",,송파구,정상
제2008-2호,화물주선업,법인,오성아이케이(주),01189,서울특별시 강북구 미아동,703-13 유유빌딩 204호,,강북구,정상
21050,화물주선업,법인,에스씨로지스(주),08722,서울특별시 관악구 봉천동,729-21 대교빌딩 16층,,관악구,정상
190247,화물주선업,법인,(주)코리아네트웍,07230,서울특별시 영등포구 영등포동7가,94-274 보성빌딩 4층,,영등포구,정상
5108,화물주선업,법인,(재)우체국물류지원단,05051,서울특별시 광진구 자양동,680-65,,광진구,정상
160211,화물주선업,개인,행복익스프레스,07928,서울특별시 양천구 오목로1길 4, (신월동),,양천구,정상
5109,화물주선업,개인,대성익스프레스,02218,서울특별시 중랑구 겸재로30길 27,1층 (면목동),,중랑구,정상
210151,화물주선업,개인,퀵짱화물짱이사짱,07229,서울특별시 영등포구 영중로 134-1,"403호(영등포동8가, 문성빌딩)",,영등포구,정상
12-1,화물주선업,법인,(주)부르미화물앤퀵,08341,서울특별시 구로구 오류로8길 63,105호(오류동),070-8250-4400,구로구,정상
80068,화물주선업,개인,로지스퀵,04559,서울특별시 중구 퇴계로 253,301호 (충무로5가),,중구,정상
160221,화물주선업,법인,피에이엠로지스(주),07319,서울특별시 영등포구 영등포로57길 9,101-1호(신길동),,영등포구,정상
240282,화물주선업,법인,(주)비에이치씨,05510,서울특별시 송파구 올림픽로 299,"2층 (신천동,대한제당빌딩)",,송파구,정상
170140,화물주선업,개인,대명로지스,08250,서울특별시 구로구 고척로21가길 48-11,2층 (개봉동),,구로구,정상
180122,화물주선업,개인,썬퀵서비스,08623,서울특별시 금천구 시흥대로78길 33,(독산동),,금천구,정상
180123,화물주선업,법인,(주)티에이치물류,05632,서울특별시 송파구 백제고분로48길 25,3층 (방이동),,송파구,정상
190260,화물주선업,법인,(주)경안인터내셔날,07260,서울특별시 영등포구 당산동3가,370-5 인곡빌딩 7층 705호,,영등포구,정상
11048,화물주선업,법인,홍인산업(주),03034,서울특별시 종로구 옥인5길 16,(옥인동),,종로구,정상
220848,화물주선업,법인,(주)콜오케이서비스,06604,서울특별시 서초구 서초중앙로24길 15,"(서초동,단우빌딩)",,서초구,정상
5117,화물주선업,개인,한국공동퀵화물,02588,서울특별시 동대문구 무학로26길 30,"상가동 지층2호 (용두동, 신동아아파트)",,동대문구,정상
120086,화물주선업,개인,삼성퀵서비스,03414,서울특별시 은평구 연서로13길 33,1층 (구산동),,은평구,정상
160193,화물주선업,개인,돼지익스프레스,07909,서울특별시 양천구 가로공원로 71,A동 1층 3호 (신월동),,양천구,정상
160194,화물주선업,법인,삼화에스엔티(주),07690,서울특별시 강서구 우현로 26,"101동비동101호(화곡동,우장산 에스케이 뷰)",,강서구,정상
100147,화물주선업,개인,팔팔익스프레스,01383,서울특별시 도봉구 방학동,"275 벽산(아) 상가 101호,108호",,도봉구,정상
70050,화물주선업,개인,푸른청솔익스프레스,02200,서울특별시 중랑구 용마산로93길 24,1층 3호 (면목동),,중랑구,정상
150598,화물주선업,개인,토탈OK화물퀵서비스,07740,서울특별시 강서구 곰달래로53길 38,지하 (화곡동),,강서구,정상
020104,화물주선업,법인,(주)쓰리피엘로지스,08510,서울특별시 금천구 벚꽃로 298,"12층 1203호 (가산동, 대륭포스타워6차)",,금천구,정상
230406,화물주선업,법인,케이무빙(주),06370,서울특별시 강남구 헌릉로645길 13,(세곡동),,강남구,정상
190262,화물주선업,개인,대머리퀵서비스 지하철택배,04050,서울특별시 마포구 양화로 156,"10층 1111호 (동교동,엘지팰리스빌딩)",,마포구,정상
205231,화물주선업,개인,대영익스프레스,05275,서울특별시 강동구 구천면로 669,209호 (상일동),,강동구,정상
180127,화물주선업,개인,스피드특송,08639,서울특별시 금천구 시흥대로 97,"2동 206호(시흥동,시흥유통센타)",,금천구,정상
210157,화물주선업,법인,거성종합물류(주),08590,서울특별시 금천구 가산디지털1로 70,"1011호 (가산동, 호서대벤처타운)",,금천구,정상
100149,화물주선업,개인,이사랜드,01378,서울특별시 도봉구 우이천로38길 18,(쌍문동),,도봉구,정상
220849,화물주선업,법인,(주)한백티엘에스,06779,서울특별시 서초구 동산로 23,"802호(양재동, 베델회관)",,서초구,정상
70066,화물주선업,개인,파란이사,02058,서울특별시 중랑구 용마산로 616,"112-2호 (신내동, 새한아파트상가)",,중랑구,정상
200081,화물주선업,개인,스마트이사,07029,서울특별시 동작구 사당로2자길 2-15,(사당동),,동작구,정상
110166,화물주선업,법인,(주)일진트랜스,02773,서울특별시 성북구 화랑로 167,(상월곡동),,성북구,정상
210158,화물주선업,개인,삼익현대,08564,서울특별시 금천구 독산로50길 117,지층 (시흥동),,금천구,정상
205233,화물주선업,개인,고일익스프레스,05220,서울특별시 강동구 아리수로74길 35-48,지층 B02호 (고덕동),,강동구,정상
80069,화물주선업,개인,서비스용달이사(센타),02844,서울특별시 성북구 보문로30나길 16-2,(동선동2가) 지층,,성북구,정상
120072,화물주선업,개인,고향익스프레스,122-030,서울특별시 은평구 대조동,68-4호 1층,,은평구,정상
40126,화물주선업,법인,(주)미준로직스,04709,서울특별시 성동구 고산자로 269,809호 (도선동),,성동구,정상
160206,화물주선업,법인,(주)에이비씨로지스,07807,서울특별시 강서구 마곡중앙로 55,"503호~507호(마곡동,문영퀸즈파크13) (마곡동)",,강서구,정상
220813,화물주선업,법인,새이버라인(주),135-080,서울특별시 강남구 역삼동,강남대로 62길 3 한진빌딩 10층,,강남구,정상
160207,화물주선업,법인,퀴네앤드나겔 주식회사,04177,서울특별시 마포구 마포대로4다길 41,9층 (마포동),,마포구,정상
30075,화물주선업,법인,(주)유진,31930,충청남도 서산시 성연면 신당1로 6,1층3호 ,,타기관,정상
150609,화물주선업,개인,경동퀵특송,07920,서울특별시 양천구 곰달래로5길 43-1,1층 (신월동),,양천구,정상
5111,화물주선업,법인,(주)베이팩스,08394,서울특별시 구로구 디지털로 242,704호 (구로동),02-2621-2226,구로구,정상
220833,화물주선업,법인,한국알프스물류(주),06038,서울특별시 강남구 도산대로6길 8,"602호(논현동,신정빌딩)",,강남구,정상
40130,화물주선업,개인,블루엔젤퀵화물용달이사,05840,서울특별시 송파구 충민로 10,"3층 E01호 (문정동,가든파이브툴)",,송파구,정상
70068,화물주선업,개인,세계익스프레스,02232,서울특별시 중랑구 겸재로10길 48,(면목동),,중랑구,정상
140143,화물주선업,법인,창화철강주식회사,04512,서울특별시 중구 세종대로 23,(남대문로5가),02-758-6799,중구,정상
80070,화물주선업,개인,신미르퀵,02787,서울특별시 성북구 화랑로32길 37,(석관동 340-180) (석관동),,성북구,정상
80071,화물주선업,법인,(주)다가서비스,04793,서울특별시 성동구 아차산로7길 15-1,"3층, 3111호 (성수동2가)",,성동구,정상
