기관명,병원경도,병원위도,주소,대표전화,진료시간(월요일)S,진료시간(월요일)C
강북성모내과의원,127.025597326468,37.6268648765834,"서울특별시 강북구 도봉로 205, 3층 (미아동)",02-6011-3259,830,1830
김동기치과의원,126.90142428319308,37.45355937427341,"서울특별시 금천구 시흥대로 220, (시흥동)",02-803-4279,1000,1730
365엠씨(mc)의원,127.12676817356,37.5372073343198,"서울특별시 강동구 천호대로 1034, 3층 301호 (성내동, 탑 메디칼센타)",02-475-3657,1100,2000
가암염원석성형외과의원,127.02714259476,37.5254874291428,"서울특별시 강남구 논현로171길 15, 카로시티1 5층 (신사동)",02-548-7575,1000,1800
가야치과병원,126.99228929275,37.4892992684081,"서울특별시 서초구 방배로 177, 4~6층 (방배동)",02-599-2472,900,1800
가양삼성정형외과의원,126.854472954474,37.5610683674353,"서울특별시 강서구 양천로 490, 401, 501호 (등촌동)",02-2668-9934,900,1930
가연한의원,127.12046907929998,37.48686205359999,"서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 A동 207호 (문정동)",02-409-4409,1000,2000
가온정신건강의학과의원,127.069747255704,37.5404985583829,"서울특별시 광진구 아차산로 237, 삼진빌딩 4층 401호 (화양동)",02-464-6051,930,1900
강북센트럴정형외과의원,127.019671620414,37.6107252648749,"서울특별시 성북구 삼양로13길 45, 길음뉴타운,e편한세상 상가동 2층 204,207호 (길음동)",02-6221-7788,900,1900
그레이스미의원,127.05740663686332,37.568010500056864,"서울특별시 동대문구 전농로 36, 답십리포레스트스퀘어 2층 202호 (답십리동)",02-2212-4700,1000,1900
김영우신경정신과의원,127.024097672622,37.6369383051124,서울특별시 강북구 도봉로 321,02-903-7201,930,1800
365웰정형외과재활의학과의원,127.120259680595,37.5066117801597,"서울특별시 송파구 오금로 239, 365웰빌딩 지하1층, 2~5층 1층 103호 (방이동)",02-425-0365,900,1900
꿈의숲경희한의원,127.0273858993,37.6240052832,"서울특별시 강북구 도봉로 170, 동진빌딩 (미아동)",02-987-0675,900,2100
365엠씨(mc)병원,127.014115205707,37.4929905549467,"서울특별시 서초구 서초중앙로 126, 서울365mc병원 지하1층, 2~13층 (서초동)",0234743653,1100,2000
김지수치과의원,126.937326091368,37.5213527337159,서울특별시 영등포구 63로 45,02-782-1090,1000,1700
김용훈정형외과의원,127.05155394203,37.4873386711834,"서울특별시 강남구 언주로30길 10, 현대비전21 310호 (도곡동)",02-2135-7721,900,1900
김화규치과의원,126.981744459746,37.5582247092319,"서울특별시 중구 소공로 35, 307호 (회현동1가, 롯데캐슬아이리스 상가동)",02-776-4626,1000,1700
(의)열린의료재단은평열린의원,126.916477274153,37.611286414672,"서울특별시 은평구 서오릉로 145, 상원빌딩 4층 (구산동)",02-354-7168,900,1730
김용철외과의원,126.98148961003052,37.48118800353197,서울특별시 동작구 동작대로 51 (사당동),02-523-5544,900,1830
김승만내과의원,127.01808948078344,37.62967968685413,"서울특별시 강북구 삼양로 294 (수유동, 김승만내과의원)",02-981-0550,930,1800
김재형치과의원,127.076519720568,37.5086522270455,"서울특별시 송파구 올림픽로4길 17 (잠실동, 아시아선수촌A 중심상가 314호)",02-415-2875,1000,1800
가은치유한의원,127.049314853598,37.5030603030703,"서울특별시 강남구 선릉로 427, 7층 (역삼동)",02-557-8845,1030,2100
김정범치과의원,127.00715594761296,37.5335533053688,서울특별시 용산구 한남대로 57,02-794-7083,900,1800
글로리성형외과의원,127.019799659,37.5168568304,"서울특별시 강남구 강남대로 616, 12층 (신사동, 신사미타워)",02-514-9522,1000,1900
강철병원,127.09429683872202,37.50234558341771,"서울특별시 송파구 백제고분로 252, SH타워 2~8층 (삼전동)",02-6287-5500,900,1800
나은치과의원,127.023677137625,37.5869966613958,"서울특별시 성북구 인촌로13길 8, 5층 (안암동2가,창해빌딩)",02-922-2788,1000,1600
김능원치과의원,126.92726564582613,37.52020619146816,서울특별시 영등포구 국제금융로8길 34,02-782-4847,1100,1800
내경한의원,127.08021353330608,37.55616531786706,서울특별시 광진구 능동로36길 19  (능동),024585859,930,1900
가이드치과의원,127.042663599215,37.4643623227152,"서울특별시 서초구 강남대로 27, AT센터 B1-17호 (양재동)",02-6300-8988,1000,1800
가족사랑서울정신건강의학과의원,126.927896614044,37.4994633095093,서울특별시 동작구 보라매로 113 (대방동),02-812-9494,930,1830
가좌서울치과의원,126.911397524788,37.5795967400729,"서울특별시 서대문구 응암로 76, 2층 (북가좌동)",02-6380-2879,930,2030
가톨릭정형외과의원,127.08813658984,37.5839916838426,"서울특별시 중랑구 면목로 357, 3,4층 (면목동, 삼일빌딩)",02-2207-7711,900,1800
김내과의원,126.90436002558992,37.46281699219009,서울특별시 금천구 독산로 174  (독산동),02-802-0919,900,1800
나동규한의원,127.05156773925718,37.49836221702344,"서울특별시 강남구 선릉로 323 (역삼동, 샘클리닉 3층일부)",02-501-7074,1000,1800
e하임치과의원,126.973527010263,37.4832080812583,"서울특별시 동작구 사당로 234, 4층 (사당동)",02-3486-2875,930,1830
김기환치과의원,126.9880484082,37.5017606505,"서울특별시 서초구 신반포로 31, 1동 301호 (반포동, 반포아파트상가)",02-591-7762,930,1800
가지런S치과의원,126.837581836675,37.5405665780291,"서울특별시 강서구 화곡로 142 (화곡동, 메가박스)",02-2603-2879,1000,1900
김한욱치과의원,126.904738127054,37.4797384491569,"서울특별시 금천구 남부순환로 1386, (독산동)",02-868-0652,1000,1800
가톨릭정형외과의원,127.037780922475,37.5088631539282,"서울특별시 강남구 언주로 601, 파크랜드빌딩 3층 (논현동)",02-554-7575,900,1800
김진수한의원,127.01173028818404,37.64837772800016,서울특별시 강북구 삼양로139나길 17-7 (수유동),02-999-3375,930,1900
가화한방병원,127.034388915797,37.662824153719,서울특별시 도봉구 도당로 51(방학동),02-955-1772,900,1800
김선태내과의원,126.9827092747,37.48725017369999,서울특별시 서초구 동작대로 120 (방배동),02-599-2552,900,1800
나무의원,127.1242424554,37.509531057,"서울특별시 송파구 마천로 29, 5층 (방이동)",02-422-7799,1000,1830
김정일안과의원,126.91780660421884,37.61118220029296,"서울특별시 은평구 서오릉로 138, 3층 (대조동)",02-383-8686,900,1800
남구로호담치과의원,126.886003737979,37.4900443472936,"서울특별시 구로구 구로동로26길 36, 201호 (구로동)",02-853-7528,830,1900
김미경소아과의원,126.92664318023364,37.60864363301705,"서울특별시 은평구 진흥로 150, 2층 (녹번동)",02-355-8234,900,1800
365엠씨의원,127.021516108092,37.5166065016895,"서울특별시 강남구 도산대로 116, 논현빌딩 2층, 3층(동측), 3층일부(서측) (논현동)",02-2039-5850,1100,2000
강남푸른안과의원,127.029070411585,37.4960350270018,"서울특별시 강남구 강남대로 372, FINE TOWER 7층 (역삼동)",02-6956-8882,900,1800
간편한의원,126.91857704379,37.5534135689843,"서울특별시 마포구 양화로 105, 2층 (서교동)",02-332-7075,1000,2000
(의)열린의료재단혜화열린의원,127.01821856847,37.5941562838985,"서울특별시 성북구 동소문로 125, 5~6층 (동선동4가)",02--929-2375,900,1600
감나무한의원,127.02361495314275,37.63491163626956,"서울특별시 강북구 도봉로 296, 2층 (번동, 양덕빌딩)",02-999-8945,800,1800
김영수한의원,127.07751937875044,37.61357270500403,"서울특별시 중랑구 동일로 932, 202동 214호 (묵동, 묵동자이프라자)",02-938-1600,930,2100
감동플러스치과의원,126.931437038262,37.6014356230654,"서울특별시 은평구 은평로 213, 2층 (녹번동)",02-6394-2828,1000,2100
김치과의원,127.14276619500448,37.536608648010414,서울특별시 강동구 천호대로187길 53 (길동),02-485-6497,1000,1830
강플란트치과의원,126.91143622773,37.6140991395137,서울특별시 은평구 서오릉로 202 (갈현동),02-383-2275,930,1830
강남담온한의원,127.014193635419,37.515442791053,"서울특별시 서초구 나루터로 37, 205호 (잠원동)",02-566-1236,930,1830
김승록치과의원,126.83878888888889,37.559483333333326,서울특별시 강서구 강서로 380 (등촌동),02-2659-2875,1000,1800
갑산한의원,127.0989664195,37.4858656853,"서울특별시 강남구 광평로46길 4, 1층일부, 2층 (수서동)",02-3486-0351,930,1830
강남365치과의원,127.104713854582,37.4753775851032,서울특별시 강남구 자곡로 201 2층 (자곡동),024512804,1000,1900
김영민내과의원,127.0506773315724,37.51281112140352,서울특별시 강남구 봉은사로73길 5  (삼성동),02-567-5770,930,1830
강남경희한의원,127.068451024326,37.4861548149371,"서울특별시 강남구 삼성로 14, 3층 301, 302호 (개포동, 개포자이 프레지던스)",02-3412-7575,1000,2000
노블안과의원,127.024465815419,37.5021008334827,"서울특별시 서초구 강남대로 407, 8층 (서초동)",02-599-0110,930,1830
강남고운세상피부과의원,127.028728605033,37.4976292615599,"서울특별시 강남구 테헤란로2길 8, 3층 (역삼동)",02-3477-2020,1000,2000
강남루덴플러스치과의원,127.029905723263,37.4990612091283,"서울특별시 강남구 테헤란로 115, 2층 (역삼동)",0220512875,1000,2100
강남라인한의원,127.02650299796215,37.498060553008166,"서울특별시 서초구 서초대로77길 3, 1304,1305호 (서초동, 아라타워)",02-599-6002,1000,2000
강남리더스피부과의원,127.052014632509,37.4888657676631,"서울특별시 강남구 언주로30길 21, 2층 203호 (도곡동, 아카데미스위트)",1588-7833,1000,1930
강남리슬림의원,127.025561030522,37.5011776111829,"서울특별시 서초구 강남대로 435, 주류성빌딩 14층 (서초동)",02-536-3962,1030,1930
(재)원불교서울보화당한의원,127.004209357253,37.5713157185633,"서울특별시 종로구 종로 237 (종로5가, 서울보화당)",02-762-7231,900,1800
강남리즈산부인과의원,127.026671739019,37.5009662599378,"서울특별시 강남구 강남대로 430, 8층 (역삼동)",02-558-5538,1000,1900
건강그린내과의원,126.920120155706,37.6178000192821,서울특별시 은평구 연서로 216 (대조동),02-358-3355,830,1800
가락삼성치과의원,127.108713599026,37.4945376921828,"서울특별시 송파구 양재대로 932, 가락시장 업무동 5층 17호 (가락동, 가락동 농수산물도매시장)",02-431-2804,830,1730
홍재한의원,127.0437853288,37.6727507449,서울특별시 도봉구 도봉로 809(도봉동),02-955-5885,900,1900
강남맨포스비뇨기과의원,127.019317658902,37.5150359817667,서울특별시 서초구 강남대로 597 진미선 (잠원동),02-3444-7275,930,1830
노즈랩의원,127.021574479445,37.5115128453594,"서울특별시 강남구 강남대로 556, 논현빌딩 3층 (논현동)",0507-1483-0302,1000,1900
뉴욕플러스치과의원,127.10633373097788,37.5208002664662,"서울특별시 송파구 올림픽로 435, 507호 (신천동, 파크리오상가A동)",02-412-4234,1000,1800
강남브라운치과의원,127.022594811887,37.507366411327,"서울특별시 서초구 강남대로85길 5, 대유빌딩 8층 (반포동)",02-3481-2828,1000,1830
다나경희한의원,126.83826642422169,37.53442540432968,서울특별시 강서구 가로공원로76길 61 (화곡동),02-2694-1075,930,1900
노영서치과의원,127.02805623723955,37.52413326465918,"서울특별시 강남구 논현로 841, 307호 (신사동, 제이비미소빌딩)",02-3445-9314,1000,1830
365엠씨의원,126.935680306816,37.5551779164582,"서울특별시 마포구 신촌로 92, 7,10층 (노고산동)",02-3142-3657,1100,2000
강남메이퓨어의원,127.030631216226,37.4944331830952,"서울특별시 강남구 역삼로1길 18, 3층 일부층 (역삼동)",02-6959-5676,1030,2030
다나성형외과의원,127.020146985592,37.5158301681278,"서울특별시 강남구 강남대로 606, 삼주빌딩 10, 12층 (논현동)",02-512-0922,1000,1900
강남미래영상의학과의원,127.029286360295,37.497667417380605,"서울특별시 강남구 테헤란로4길 6, 강남역 센트럴 푸르지오 시티 3층 310호 (역삼동)",02-6949-3378,900,1800
나무치과의원,127.0332915091,37.4851347853,"서울특별시 서초구 강남대로 243, 2층 (서초동, 위더스빌딩)",02-1644-5057,930,1800
눈에힘안과의원,126.900246298277,37.4825399425928,"서울특별시 구로구 시흥대로 551, 광희빌딩 5층 (구로동)",02-2039-9322,900,1830
뉴강서성심의원,126.808802316136,37.5732901038316,"서울특별시 강서구 양천로 45-5, 강서성모병원 (방화동)",02-2665-0911,900,1900
김인철치과의원,127.12345083453384,37.53997493560846,서울특별시 강동구 올림픽로 653 (천호동),02-483-2440,1000,1830
다담에스한의원,127.06420171507428,37.6459155724944,"서울특별시 노원구 덕릉로 517  (중계동, 중계건영2차아파트)",02-949-3980,930,1800
김인섭의원,127.02095851943164,37.48649994122476,"서울특별시 서초구 서리풀길 1, 2층 (서초동)",02-529-4318,900,1830
젲다의원,127.0489503812,37.5247547367862,"서울특별시 강남구 도산대로 509, 에스디바이오센서 3층 (청담동)",02-3442-7588,1000,1900
강남미라인치과의원,127.026127827585,37.5092419351611,"서울특별시 강남구 학동로6길 48, 3층 (논현동)",15772804,1000,2100
강남본정형외과의원,127.097338135134,37.5027783021727,"서울특별시 송파구 백제고분로 275 (석촌동, 지하1층일부,2층일부,5층,6층)",02-1899-4320,900,1800
김이비인후과의원,127.033775,37.508241666666656,"서울특별시 강남구 논현로 610, (논현동)",02-544-2844,900,1900
(재)이랜드재단 이랜드의원,126.881581110867,37.4819130872905,"서울특별시 금천구 가산디지털1로 186, 제이플라츠 401~402호 (가산동)",02-2635-8668,800,1700
강남에프엠의원,127.028798878563,37.4965739855907,"서울특별시 강남구 강남대로 376, 5층 (역삼동)",02-553-0919,1000,1900
다미한의원,126.9425103282,37.4815574949,서울특별시 관악구 장군봉1길 46 (봉천동),02-883-8257,900,2030
강남베드로병원,127.0395873429168,37.48561217992573,"서울특별시 강남구 남부순환로 2649, 베드로병원 (도곡동)",1544-7522,0,2359
너를위한성형외과의원,127.027922375096,37.5263670759444,"서울특별시 강남구 논현로175길 6, 4층 (신사동)",02-540-1558,1000,1900
